8/19/2012 12:15,C,20
8/19/2012 13:15,C,20.5
8/19/2012 14:15,C,21.5
8/19/2012 15:15,C,22.5
8/19/2012 16:15,C,23
8/19/2012 17:15,C,24
8/19/2012 18:15,C,24
8/19/2012 19:15,C,24.5
8/19/2012 20:15,C,24.5
8/19/2012 21:15,C,23.5
8/19/2012 22:15,C,23
8/19/2012 23:15,C,22.5
8/20/2012 0:15,C,22
8/20/2012 1:15,C,21
8/20/2012 2:15,C,20.5
8/20/2012 3:15,C,20
8/20/2012 4:15,C,19.5
8/20/2012 5:15,C,19
8/20/2012 6:15,C,19
8/20/2012 7:15,C,18.5
8/20/2012 8:15,C,18.5
8/20/2012 9:15,C,18.5
8/20/2012 10:15,C,18.5
8/20/2012 11:15,C,19
8/20/2012 12:15,C,20
8/20/2012 13:15,C,20.5
8/20/2012 14:15,C,21.5
8/20/2012 15:15,C,22
8/20/2012 16:15,C,23
8/20/2012 17:15,C,23.5
8/20/2012 18:15,C,23.5
8/20/2012 19:15,C,23.5
8/20/2012 20:15,C,23.5
8/20/2012 21:15,C,22.5
8/20/2012 22:15,C,22
8/20/2012 23:15,C,21.5
8/21/2012 0:15,C,21
8/21/2012 1:15,C,20.5
8/21/2012 2:15,C,20
8/21/2012 3:15,C,19.5
8/21/2012 4:15,C,19
8/21/2012 5:15,C,18.5
8/21/2012 6:15,C,18.5
8/21/2012 7:15,C,18.5
8/21/2012 8:15,C,18
8/21/2012 9:15,C,18
8/21/2012 10:15,C,18.5
8/21/2012 11:15,C,19
8/21/2012 12:15,C,19.5
8/21/2012 13:15,C,20
8/21/2012 14:15,C,21
8/21/2012 15:15,C,22
8/21/2012 16:15,C,22
8/21/2012 17:15,C,22
8/21/2012 18:15,C,22
8/21/2012 19:15,C,22
8/21/2012 20:15,C,22
8/21/2012 21:15,C,21.5
8/21/2012 22:15,C,21
8/21/2012 23:15,C,20.5
8/22/2012 0:15,C,20
8/22/2012 1:15,C,19.5
8/22/2012 2:15,C,19.5
8/22/2012 3:15,C,19
8/22/2012 4:15,C,18.5
8/22/2012 5:15,C,18
8/22/2012 6:15,C,18
8/22/2012 7:15,C,17.5
8/22/2012 8:15,C,17.5
8/22/2012 9:15,C,17.5
8/22/2012 10:15,C,18
8/22/2012 11:15,C,18.5
8/22/2012 12:15,C,19
8/22/2012 13:15,C,20
8/22/2012 14:15,C,21
8/22/2012 15:15,C,22
8/22/2012 16:15,C,23
8/22/2012 17:15,C,23.5
8/22/2012 18:15,C,24
8/22/2012 19:15,C,24.5
8/22/2012 20:15,C,24.5
8/22/2012 21:15,C,23.5
8/22/2012 22:15,C,23
8/22/2012 23:15,C,22.5
8/23/2012 0:15,C,22
8/23/2012 1:15,C,21.5
8/23/2012 2:15,C,21
8/23/2012 3:15,C,20.5
8/23/2012 4:15,C,20.5
8/23/2012 5:15,C,20
8/23/2012 6:15,C,19.5
8/23/2012 7:15,C,19
8/23/2012 8:15,C,19
8/23/2012 9:15,C,19
8/23/2012 10:15,C,19.5
8/23/2012 11:15,C,20
8/23/2012 12:15,C,20.5
8/23/2012 13:15,C,21.5
8/23/2012 14:15,C,22.5
8/23/2012 15:15,C,23.5
8/23/2012 16:15,C,24
8/23/2012 17:15,C,25
8/23/2012 18:15,C,25
8/23/2012 19:15,C,25.5
8/23/2012 20:15,C,25
8/23/2012 21:15,C,25
8/23/2012 22:15,C,24.5
8/23/2012 23:15,C,24
8/24/2012 0:15,C,23.5
8/24/2012 1:15,C,23
8/24/2012 2:15,C,23
8/24/2012 3:15,C,22.5
8/24/2012 4:15,C,22
8/24/2012 5:15,C,21.5
8/24/2012 6:15,C,21.5
8/24/2012 7:15,C,21
8/24/2012 8:15,C,21
8/24/2012 9:15,C,21
8/24/2012 10:15,C,21
8/24/2012 11:15,C,21.5
8/24/2012 12:15,C,22.5
8/24/2012 13:15,C,23
8/24/2012 14:15,C,24
8/24/2012 15:15,C,24.5
8/24/2012 16:15,C,25.5
8/24/2012 17:15,C,26
8/24/2012 18:15,C,26.5
8/24/2012 19:15,C,26.5
8/24/2012 20:15,C,26.5
8/24/2012 21:15,C,26
8/24/2012 22:15,C,25.5
8/24/2012 23:15,C,25
8/25/2012 0:15,C,25
8/25/2012 1:15,C,24.5
8/25/2012 2:15,C,24
8/25/2012 3:15,C,23.5
8/25/2012 4:15,C,23
8/25/2012 5:15,C,23
8/25/2012 6:15,C,22.5
8/25/2012 7:15,C,22.5
8/25/2012 8:15,C,22
8/25/2012 9:15,C,22.5
8/25/2012 10:15,C,22.5
8/25/2012 11:15,C,23
8/25/2012 12:15,C,23.5
8/25/2012 13:15,C,24.5
8/25/2012 14:15,C,25.5
8/25/2012 15:15,C,26.5
8/25/2012 16:15,C,27
8/25/2012 17:15,C,27.5
8/25/2012 18:15,C,28
8/25/2012 19:15,C,28
8/25/2012 20:15,C,27.5
8/25/2012 21:15,C,27
8/25/2012 22:15,C,26.5
8/25/2012 23:15,C,26
8/26/2012 0:15,C,25.5
8/26/2012 1:15,C,25
8/26/2012 2:15,C,25
8/26/2012 3:15,C,24.5
8/26/2012 4:15,C,24
8/26/2012 5:15,C,24
8/26/2012 6:15,C,23.5
8/26/2012 7:15,C,23
8/26/2012 8:15,C,22.5
8/26/2012 9:15,C,22.5
8/26/2012 10:15,C,23
8/26/2012 11:15,C,23.5
8/26/2012 12:15,C,24
8/26/2012 13:15,C,24.5
8/26/2012 14:15,C,25
8/26/2012 15:15,C,25.5
8/26/2012 16:15,C,26
8/26/2012 17:15,C,27
8/26/2012 18:15,C,27
8/26/2012 19:15,C,27
8/26/2012 20:15,C,27
8/26/2012 21:15,C,26.5
8/26/2012 22:15,C,26
8/26/2012 23:15,C,25.5
8/27/2012 0:15,C,25
8/27/2012 1:15,C,24
8/27/2012 2:15,C,24
8/27/2012 3:15,C,23.5
8/27/2012 4:15,C,23.5
8/27/2012 5:15,C,23.5
8/27/2012 6:15,C,23.5
8/27/2012 7:15,C,23
8/27/2012 8:15,C,23
8/27/2012 9:15,C,23
8/27/2012 10:15,C,23.5
8/27/2012 11:15,C,23.5
8/27/2012 12:15,C,23.5
8/27/2012 13:15,C,24
8/27/2012 14:15,C,24.5
8/27/2012 15:15,C,24.5
8/27/2012 16:15,C,25
8/27/2012 17:15,C,25
8/27/2012 18:15,C,25.5
8/27/2012 19:15,C,26
8/27/2012 20:15,C,26
8/27/2012 21:15,C,25.5
8/27/2012 22:15,C,25
8/27/2012 23:15,C,24.5
8/28/2012 0:15,C,24
8/28/2012 1:15,C,23.5
8/28/2012 2:15,C,23.5
8/28/2012 3:15,C,22.5
8/28/2012 4:15,C,22.5
8/28/2012 5:15,C,22
8/28/2012 6:15,C,21.5
8/28/2012 7:15,C,21
8/28/2012 8:15,C,20.5
8/28/2012 9:15,C,20.5
8/28/2012 10:15,C,21.5
8/28/2012 11:15,C,22
8/28/2012 12:15,C,23
8/28/2012 13:15,C,23.5
8/28/2012 14:15,C,24.5
8/28/2012 15:15,C,25
8/28/2012 16:15,C,26
8/28/2012 17:15,C,26
8/28/2012 18:15,C,26.5
8/28/2012 19:15,C,26
8/28/2012 20:15,C,25.5
8/28/2012 21:15,C,24
8/28/2012 22:15,C,23.5
8/28/2012 23:15,C,23
8/29/2012 0:15,C,22
8/29/2012 1:15,C,21.5
8/29/2012 2:15,C,21
8/29/2012 3:15,C,20.5
8/29/2012 4:15,C,20
8/29/2012 5:15,C,19.5
8/29/2012 6:15,C,19
8/29/2012 7:15,C,19
8/29/2012 8:15,C,18.5
8/29/2012 9:15,C,19
8/29/2012 10:15,C,19.5
8/29/2012 11:15,C,20
8/29/2012 12:15,C,21
8/29/2012 13:15,C,21.5
8/29/2012 14:15,C,22
8/29/2012 15:15,C,23
8/29/2012 16:15,C,23.5
8/29/2012 17:15,C,24
8/29/2012 18:15,C,24.5
8/29/2012 19:15,C,25
8/29/2012 20:15,C,24.5
8/29/2012 21:15,C,24
8/29/2012 22:15,C,23
8/29/2012 23:15,C,22.5
8/30/2012 0:15,C,22
8/30/2012 1:15,C,21.5
8/30/2012 2:15,C,21
8/30/2012 3:15,C,20.5
8/30/2012 4:15,C,20
8/30/2012 5:15,C,19.5
8/30/2012 6:15,C,19.5
8/30/2012 7:15,C,19
8/30/2012 8:15,C,18.5
8/30/2012 9:15,C,19
8/30/2012 10:15,C,19.5
8/30/2012 11:15,C,20
8/30/2012 12:15,C,21
8/30/2012 13:15,C,21.5
8/30/2012 14:15,C,22
8/30/2012 15:15,C,22.5
8/30/2012 16:15,C,23.5
8/30/2012 17:15,C,23.5
8/30/2012 18:15,C,24
8/30/2012 19:15,C,24
8/30/2012 20:15,C,24.5
8/30/2012 21:15,C,23.5
8/30/2012 22:15,C,23
8/30/2012 23:15,C,22.5
8/31/2012 0:15,C,22
8/31/2012 1:15,C,21.5
8/31/2012 2:15,C,21
8/31/2012 3:15,C,20.5
8/31/2012 4:15,C,20.5
8/31/2012 5:15,C,20
8/31/2012 6:15,C,19.5
8/31/2012 7:15,C,19.5
8/31/2012 8:15,C,19
8/31/2012 9:15,C,19.5
8/31/2012 10:15,C,20
8/31/2012 11:15,C,20.5
8/31/2012 12:15,C,21.5
8/31/2012 13:15,C,23
8/31/2012 14:15,C,24
8/31/2012 15:15,C,25.5
8/31/2012 16:15,C,25.5
8/31/2012 17:15,C,27
8/31/2012 18:15,C,27
8/31/2012 19:15,C,27
8/31/2012 20:15,C,27
8/31/2012 21:15,C,26
8/31/2012 22:15,C,25.5
8/31/2012 23:15,C,25
9/1/2012 0:15,C,24
9/1/2012 1:15,C,23
9/1/2012 2:15,C,22.5
9/1/2012 3:15,C,22.5
9/1/2012 4:15,C,22
9/1/2012 5:15,C,21.5
9/1/2012 6:15,C,21
9/1/2012 7:15,C,21
9/1/2012 8:15,C,21
9/1/2012 9:15,C,21
9/1/2012 10:15,C,21.5
9/1/2012 11:15,C,22
9/1/2012 12:15,C,23
9/1/2012 13:15,C,23
9/1/2012 14:15,C,24
9/1/2012 15:15,C,24.5
9/1/2012 16:15,C,25.5
9/1/2012 17:15,C,26
9/1/2012 18:15,C,26
9/1/2012 19:15,C,26.5
9/1/2012 20:15,C,26
9/1/2012 21:15,C,25
9/1/2012 22:15,C,24.5
9/1/2012 23:15,C,24
9/2/2012 0:15,C,23.5
9/2/2012 1:15,C,23.5
9/2/2012 2:15,C,23
9/2/2012 3:15,C,22.5
9/2/2012 4:15,C,22
9/2/2012 5:15,C,22
9/2/2012 6:15,C,21.5
9/2/2012 7:15,C,21.5
9/2/2012 8:15,C,21.5
9/2/2012 9:15,C,21.5
9/2/2012 10:15,C,22
9/2/2012 11:15,C,22.5
9/2/2012 12:15,C,23
9/2/2012 13:15,C,23.5
9/2/2012 14:15,C,24
9/2/2012 15:15,C,24.5
9/2/2012 16:15,C,25
9/2/2012 17:15,C,25.5
9/2/2012 18:15,C,25.5
9/2/2012 19:15,C,26
9/2/2012 20:15,C,25.5
9/2/2012 21:15,C,24.5
9/2/2012 22:15,C,24
9/2/2012 23:15,C,23.5
9/3/2012 0:15,C,23
9/3/2012 1:15,C,22.5
9/3/2012 2:15,C,22
9/3/2012 3:15,C,21.5
9/3/2012 4:15,C,21.5
9/3/2012 5:15,C,21
9/3/2012 6:15,C,21
9/3/2012 7:15,C,20.5
9/3/2012 8:15,C,20
9/3/2012 9:15,C,20.5
9/3/2012 10:15,C,21
9/3/2012 11:15,C,21.5
9/3/2012 12:15,C,22.5
9/3/2012 13:15,C,23.5
9/3/2012 14:15,C,25
9/3/2012 15:15,C,25.5
9/3/2012 16:15,C,26
9/3/2012 17:15,C,27
9/3/2012 18:15,C,27.5
9/3/2012 19:15,C,28
9/3/2012 20:15,C,28
9/3/2012 21:15,C,27.5
9/3/2012 22:15,C,27
9/3/2012 23:15,C,26.5
9/4/2012 0:15,C,26
9/4/2012 1:15,C,25.5
9/4/2012 2:15,C,25
9/4/2012 3:15,C,25
9/4/2012 4:15,C,24.5
9/4/2012 5:15,C,24.5
9/4/2012 6:15,C,24
9/4/2012 7:15,C,24
9/4/2012 8:15,C,24
9/4/2012 9:15,C,24
9/4/2012 10:15,C,24
9/4/2012 11:15,C,23.5
9/4/2012 12:15,C,23
9/4/2012 13:15,C,23
9/4/2012 14:15,C,23.5
9/4/2012 15:15,C,24
9/4/2012 16:15,C,25
9/4/2012 17:15,C,25.5
9/4/2012 18:15,C,25.5
9/4/2012 19:15,C,25.5
9/4/2012 20:15,C,25.5
9/4/2012 21:15,C,25.5
9/4/2012 22:15,C,25
9/4/2012 23:15,C,24.5
9/5/2012 0:15,C,24
9/5/2012 1:15,C,23.5
9/5/2012 2:15,C,23
9/5/2012 3:15,C,23
9/5/2012 4:15,C,22.5
9/5/2012 5:15,C,22.5
9/5/2012 6:15,C,22
9/5/2012 7:15,C,22
9/5/2012 8:15,C,21.5
9/5/2012 9:15,C,22
9/5/2012 10:15,C,22.5
9/5/2012 11:15,C,23
9/5/2012 12:15,C,24
9/5/2012 13:15,C,24.5
9/5/2012 14:15,C,24.5
9/5/2012 15:15,C,25
9/5/2012 16:15,C,25
9/5/2012 17:15,C,25
9/5/2012 18:15,C,25
9/5/2012 19:15,C,25
9/5/2012 20:15,C,24.5
9/5/2012 21:15,C,24.5
9/5/2012 22:15,C,24
9/5/2012 23:15,C,23.5
9/6/2012 0:15,C,23
9/6/2012 1:15,C,23
9/6/2012 2:15,C,22.5
9/6/2012 3:15,C,22
9/6/2012 4:15,C,22
9/6/2012 5:15,C,21.5
9/6/2012 6:15,C,21
9/6/2012 7:15,C,21
9/6/2012 8:15,C,21
9/6/2012 9:15,C,21
9/6/2012 10:15,C,22
9/6/2012 11:15,C,22.5
9/6/2012 12:15,C,23.5
9/6/2012 13:15,C,25
9/6/2012 14:15,C,28
9/6/2012 15:15,C,29.5
9/6/2012 16:15,C,30
9/6/2012 17:15,C,30
9/6/2012 18:15,C,28.5
9/6/2012 19:15,C,27.5
9/6/2012 20:15,C,26.5
9/6/2012 21:15,C,25.5
9/6/2012 22:15,C,25
9/6/2012 23:15,C,24.5
9/7/2012 0:15,C,24
9/7/2012 1:15,C,23.5
9/7/2012 2:15,C,23.5
9/7/2012 3:15,C,23
9/7/2012 4:15,C,22.5
9/7/2012 5:15,C,22
9/7/2012 6:15,C,21.5
9/7/2012 7:15,C,21.5
9/7/2012 8:15,C,21.5
9/7/2012 9:15,C,21.5
9/7/2012 10:15,C,22
9/7/2012 11:15,C,23
9/7/2012 12:15,C,24
9/7/2012 13:15,C,25.5
9/7/2012 14:15,C,27
9/7/2012 15:15,C,26.5
9/7/2012 16:15,C,26.5
9/7/2012 17:15,C,27.5
9/7/2012 18:15,C,26.5
9/7/2012 19:15,C,25.5
9/7/2012 20:15,C,25
9/7/2012 21:15,C,24
9/7/2012 22:15,C,24
9/7/2012 23:15,C,23
9/8/2012 0:15,C,21
9/8/2012 1:15,C,20
9/8/2012 2:15,C,20.5
9/8/2012 3:15,C,20
9/8/2012 4:15,C,19
9/8/2012 5:15,C,17.5
9/8/2012 6:15,C,18
9/8/2012 7:15,C,18.5
9/8/2012 8:15,C,17.5
9/8/2012 9:15,C,18
9/8/2012 10:15,C,20.5
9/8/2012 11:15,C,22.5
9/8/2012 12:15,C,24
9/8/2012 13:15,C,24.5
9/8/2012 14:15,C,26
9/8/2012 15:15,C,26
9/8/2012 16:15,C,25.5
9/8/2012 17:15,C,25
9/8/2012 18:15,C,24
9/8/2012 19:15,C,23
9/8/2012 20:15,C,22
9/8/2012 21:15,C,21.5
9/8/2012 22:15,C,21
9/8/2012 23:15,C,20.5
9/9/2012 0:15,C,19.5
